56836.4,52432.5,31307.5,60968.3,67234.3,49580.5,64064.8,65640.2,59232.9,78403.6,74409.7,45285.2,66248.3,12463.2,107077.1,55809.7,67831.2,42495.8,57391.2,38031.0,85123.8,669.3,31781.2,84421.8,66609.4,45617.7,33222.8,53537.8,46587.0,56989.3,51350.0,55493.7,48948.3,31226.8
53982.0,49682.1,29051.4,58170.9,64307.4,47126.0,61695.1,62800.6,56633.0,75292.0,72290.2,42535.1,63794.9,15181.0,104172.7,53054.8,64942.7,39760.6,54535.6,34961.4,82012.6,3783.5,28698.6,81657.2,63490.3,42691.8,30795.6,50537.8,43476.3,54049.7,48358.9,52546.5,45993.7,28275.4
62589.6,58275.1,37236.9,66776.1,72891.8,55517.8,70001.6,71409.0,65146.5,82905.5,80293.3,51127.2,72186.2,6576.2,110228.9,61649.5,73543.4,48346.9,63143.1,42235.8,89611.0,5372.9,36123.7,87071.1,71354.1,49041.1,39160.6,59057.7,51610.0,62627.8,56891.3,61119.6,54563.0,36854.6
63841.4,59662.0,39022.6,68100.9,74020.5,57179.2,71727.6,72674.5,66684.9,83150.0,82182.5,52520.2,73849.3,5603.5,109749.6,63029.0,74734.9,49758.8,64392.6,42403.1,89840.1,7320.9,36397.7,86391.4,71761.8,48787.7,40839.2,60061.6,52237.1,63745.3,57918.3,62225.3,55665.6,38008.2
53520.5,48986.0,27560.6,57570.1,64032.7,45903.3,60341.1,62295.2,55642.4,76318.2,70613.7,41846.6,62562.7,16116.6,106015.8,52365.1,64560.4,39044.5,54076.6,36370.7,83039.4,4320.0,30063.7,83769.5,64334.5,44546.1,29547.4,50516.8,44111.2,53822.1,48308.5,52344.2,45823.5,28139.8
61435.1,56780.7,34742.7,65408.7,72012.4,53261.0,67493.0,70180.2,63199.0,84083.5,77259.1,49661.1,69856.1,9695.7,112861.9,60157.8,72500.1,46849.9,61991.8,43803.8,90805.2,5199.5,37539.3,90128.9,72208.1,51413.3,36978.0,58558.5,52070.3,61821.7,56347.0,60351.3,53841.9,36177.7
56345.5,51709.2,29854.5,60329.3,66923.6,48324.1,62643.3,65093.9,58195.6,79432.4,72636.2,44584.7,64950.4,13942.2,108973.7,55087.1,67409.4,41774.8,56902.2,39437.3,86153.7,3329.8,33134.9,86599.2,67449.2,47489.8,32003.8,53499.3,47216.4,56736.8,51284.1,55268.7,48764.4,31117.0
59727.4,55294.8,33970.9,63843.9,70137.9,52322.0,66757.0,68527.0,62036.4,81125.7,76957.8,48148.8,68982.3,9697.1,109379.8,58672.8,70728.8,45355.3,60282.5,40646.6,87843.4,2249.0,34430.6,86533.0,69390.4,47982.8,35965.2,56443.5,49424.3,59894.4,54256.3,58399.5,51854.6,34133.2
57232.2,52734.1,31284.9,61307.1,67703.2,49657.9,64075.0,66017.2,59407.9,79339.7,74260.6,45592.1,66313.7,12377.5,108258.4,56113.0,68257.6,42792.5,57787.9,39067.2,86061.3,1151.7,32797.2,85666.0,67483.3,46784.4,33304.4,54103.8,47384.4,57476.8,51904.9,55991.1,49458.0,31749.2
59404.1,54871.4,33244.0,63458.3,69894.9,51674.1,66039.0,68182.0,61481.0,81478.3,76089.8,47733.2,68316.5,10484.4,110142.6,58250.6,70438.0,44930.2,59960.1,41133.0,88199.2,2483.5,34879.6,87421.4,69652.2,48695.7,35332.9,56312.9,49578.2,59673.3,54112.8,58189.6,51659.3,33954.2
61077.0,56748.7,35715.8,65255.0,71396.5,53986.6,68475.5,69894.1,63613.0,81655.0,78792.6,49600.7,70655.4,8102.7,109298.7,60123.6,72038.3,46819.2,61630.7,41033.4,88365.1,3859.7,34885.1,86255.9,70047.2,48020.9,37629.8,57587.1,50237.9,61135.3,55416.4,59629.3,53074.2,35360.8
60972.0,56543.3,35192.8,65091.6,71375.0,53557.7,67982.5,69772.8,63281.4,82202.0,78148.1,49397.3,70216.1,8469.6,110224.6,59921.4,71970.7,46603.9,61527.0,41669.8,88917.7,3490.3,35475.1,87285.4,70504.4,48873.1,37202.0,57665.4,50578.5,61129.2,55480.5,59633.0,53086.6,35364.8
60997.4,56243.4,33941.3,64898.8,71647.6,52489.2,66624.1,69708.0,62510.1,84351.7,76220.0,49146.4,69040.4,11126.6,113575.2,59616.1,72083.4,46331.9,61554.4,44255.5,91073.4,6060.3,37965.2,90988.6,72385.9,52095.9,36269.7,58331.2,52156.5,61492.8,56109.5,60036.6,53553.7,35956.0
65427.8,61216.5,40421.7,69671.7,75629.4,58639.9,73160.5,74258.7,68194.0,84762.5,83525.9,54072.2,75310.7,3968.5,111194.1,64585.8,76333.5,51305.2,65979.5,44010.3,91450.3,8593.4,38019.3,87766.7,73391.9,50310.4,42289.9,61685.8,53878.1,65355.2,59539.8,63836.9,57277.1,39609.3
55096.0,50424.8,28501.9,59054.9,65702.8,46980.9,61288.0,63832.7,56870.7,78550.0,71273.1,43306.4,63602.2,15304.3,108418.1,53801.9,66168.6,40494.8,55652.8,38718.8,85269.5,4356.9,32408.5,86184.8,66511.4,46953.3,30668.2,52338.3,46229.0,55530.4,50118.4,54068.3,47575.4,29960.3
53980.6,49874.5,29954.7,58269.7,64141.6,47741.8,62387.1,62816.5,57042.3,74132.9,73233.4,42743.5,64385.2,15342.8,102424.3,53234.0,64859.2,40001.0,54531.0,33597.5,80847.3,5244.5,27397.9,79739.4,62478.2,40983.6,31497.8,50203.8,42662.9,53866.6,48053.4,52347.3,45787.6,28131.8
57999.3,53686.6,32821.2,62184.0,68317.7,51016.3,65541.9,66817.6,60591.2,78853.3,75980.9,46538.9,67687.0,11167.5,107007.2,57060.4,68958.7,43760.7,58552.9,38326.2,85568.8,1562.7,32126.9,84174.3,67166.8,45611.9,34666.6,54520.3,47274.7,58057.3,52346.8,56552.0,49997.5,32282.6
62849.2,58310.3,36573.2,66901.1,73334.6,55040.5,69359.8,71627.0,64886.4,84590.7,79281.1,51173.5,71669.4,7437.1,112705.7,61689.4,73882.1,48369.5,63405.2,44102.4,91308.4,5601.0,37892.2,89751.7,72847.2,51352.9,38713.1,59728.5,52854.4,63109.5,57531.9,61623.9,55090.5,37379.9
55841.3,51657.0,31341.8,60092.9,66060.3,49313.4,63917.7,64672.5,58726.1,76194.1,74604.1,44516.7,65974.8,13376.9,104346.4,55022.9,66751.0,41759.1,56392.9,35642.0,82908.0,3462.3,29451.9,81569.7,64542.5,42934.9,33012.2,52168.7,44714.6,55788.9,50010.2,54274.3,47715.0,30030.9
57989.4,53752.8,33148.2,62215.4,68243.4,51250.5,65815.0,66816.5,60747.2,78373.7,76361.8,46608.2,67919.5,11185.2,106275.1,57122.6,68917.8,43840.9,58541.9,37780.8,85085.5,2548.4,31613.5,83373.6,66749.8,44918.9,34917.9,54377.2,46942.2,57974.8,52214.9,56462.9,49904.5,32208.1
59083.3,54782.7,33914.3,63275.4,69387.1,52118.3,66640.8,67903.5,61694.1,79726.5,77062.0,47635.2,68789.0,10076.5,107637.5,58156.1,70036.3,44858.2,59636.7,39146.9,86439.3,2330.4,32973.1,84711.7,68083.0,46289.4,35767.9,55568.8,48240.4,59124.3,53398.9,57617.1,51061.3,33350.3
62047.5,57777.8,36902.9,66258.4,72313.2,55128.3,69642.7,70872.1,64706.6,82139.8,80017.5,50631.0,71798.9,7115.9,109397.7,61150.0,72983.6,47857.0,62600.3,41455.8,88843.5,5098.7,35357.0,86234.9,70613.0,48220.6,38776.2,58442.9,50906.8,62045.0,56282.5,60533.2,53974.9,36277.4
64123.5,59731.8,38406.1,68266.7,74485.6,56778.3,71198.0,72931.8,66497.2,84768.1,81323.3,52584.7,73436.1,5259.7,112112.4,63109.2,75105.4,49794.5,64678.0,44112.9,91475.5,6670.6,37989.2,88928.6,73189.6,50935.7,40422.7,60713.1,53398.2,64230.5,58537.7,62728.5,56176.4,38457.0
63703.2,59475.8,38683.8,67937.7,73925.5,56891.6,71416.1,72532.4,66444.5,83334.1,81805.4,52330.9,73562.4,5550.6,110136.4,62845.9,74618.5,49562.2,64255.2,42603.1,90029.3,6885.5,36564.1,86828.4,71896.3,49108.0,40542.5,60006.7,52301.5,63653.0,57855.5,62136.8,55577.2,37898.4
62886.3,58624.6,37747.7,67102.0,73141.8,55978.8,70490.9,71712.0,65557.8,82830.2,80853.0,51478.1,72649.3,6287.9,109906.7,61996.5,73817.8,48704.9,63439.0,42125.8,89530.9,5923.9,36049.0,86681.5,71335.9,48787.8,39626.2,59258.2,51668.1,62872.4,57100.3,61359.4,54800.6,37107.5
61526.1,56443.5,33388.3,65147.4,72380.9,51832.3,65498.3,70069.8,62107.7,87102.4,74356.2,49483.1,68115.4,15711.9,117559.9,59778.3,72632.7,46682.9,62080.6,47701.6,93809.4,11307.4,41392.0,95381.8,74895.1,56118.2,36039.6,59602.7,54478.6,62399.8,57360.4,61000.5,54649.8,37459.5
60183.9,54978.5,31734.4,63679.2,71101.2,50043.3,63506.7,68637.8,60387.9,86760.6,72110.4,48099.8,66190.1,18471.5,117903.3,58288.2,71274.1,45318.0,60735.9,47846.3,93450.7,13065.7,41559.5,96015.8,74447.4,56575.7,34495.8,58592.9,53991.2,61218.6,56348.3,59848.4,53577.0,36667.7
